pressure,temperature,mass-fraction-water,x-velocity,y-velocity,z-velocity,x,y,z
2.37E+06,300.05,0.98206,-0.62639,13.105,-0.80506,0.0066651,-0.0115,0.00080897
2.37E+06,300.04,0.99155,-0.7979,10.11,-0.91644,0.00657181,-0.0115,0.00083622
2.37E+06,300.11,0.99956,0.048547,15.119,-0.204,0.00659455,-0.0115,0.00070215
2.37E+06,300.18,1,-0.19102,15.06,-0.1028,0.00648192,-0.0115,0.00062689
2.37E+06,300.18,1,-0.17943,15.052,-0.14628,0.00647682,-0.0115,0.00064755
2.37E+06,300.18,1,-0.1957,15.06,-0.11006,0.00646464,-0.0115,0.00062888
2.37E+06,300.17,0.99978,-0.13618,13.025,-0.33657,0.006492,-0.0115,0.00072324
2.37E+06,300.17,0.99993,-0.10452,14.119,-0.26179,0.00649374,-0.0115,0.00070199
2.37E+06,300.18,0.99996,-0.11354,14.286,-0.27892,0.00647753,-0.0115,0.0006925
2.37E+06,300.18,0.99981,-0.14521,13.191,-0.3537,0.00647579,-0.0115,0.00071375
2.37E+06,300.18,1,-0.19933,15.055,-0.07029,0.00640098,-0.0115,0.00060954
2.37E+06,300.18,1,-0.19482,15.048,-0.078173,0.00638402,-0.0115,0.00060739
2.37E+06,300.18,1,-0.18823,15.023,-0.088873,0.00638884,-0.0115,0.00062688
2.37E+06,300.18,1,-0.19325,15.029,-0.085995,0.00640581,-0.0115,0.00062902
2.37E+06,300.18,1,-0.19967,15.03,-0.08536,0.0063691,-0.0115,0.00060343
2.37E+06,300.18,1,-0.20045,15.033,-0.080066,0.00635419,-0.0115,0.00059947
2.37E+06,300.18,1,-0.19815,14.987,-0.099225,0.00635968,-0.0115,0.00061347
2.37E+06,300.18,1,-0.19062,14.96,-0.11165,0.00636517,-0.0115,0.00062747
2.37E+06,300.18,1,-0.19214,15.003,-0.097783,0.0063746,-0.0115,0.00061743
2.37E+06,300.06,0.9929,-0.089794,13.698,-1.1985,0.00669179,-0.0115,0.00077236
